"File","Line","Category","Match","Sample"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","340","LIFECYCLE","Cache","fromCache: false,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","341","BACKEND","backend","backend: ""pdfjs-node-native-canvas"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","345","LIFECYCLE","destroy","await document?.destroy?.();"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","349","SERVER","renderNativeServer","export async function renderNativeServerTile("
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","351","SERVER","ServerTileRender","): Promise<NativeServerTileRenderResult> {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","371","SERVER","PdfJsNativeTile","response: await renderPdfJsNativeTile(request),"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","377","SERVER","server-tile-render","? `${engine}-server-tile-render-failed:${error.message}`"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","378","SERVER","server-tile-render",": `${engine}-server-tile-render-failed`,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","8","SERVER","api/","const DEFAULT_TILE_ENDPOINT = ""/api/knexread/render/tile"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","8","SERVER","TILE_ENDPOINT","const DEFAULT_TILE_ENDPOINT = ""/api/knexread/render/tile"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","9","SERVER","api/","const DEFAULT_TILE_BATCH_ENDPOINT = ""/api/knexread/render/tiles/batch"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","9","SERVER","TILE_BATCH_ENDPOINT","const DEFAULT_TILE_BATCH_ENDPOINT = ""/api/knexread/render/tiles/batch"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","11","BACKEND","Fallback","function createFallbackResponse(reason: string): KnexReadServerTileResponse {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","14","BACKEND","fallback","status: ""fallback-required"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","15","BACKEND","fallback","fallback: ""tiled-canvas"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","25","BACKEND","renderer","throw new Error(`Server tile renderer returned HTTP ${response.status}.`);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","25","SERVER","Server tile render","throw new Error(`Server tile renderer returned HTTP ${response.status}.`);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","31","SERVER","ServerRender","export async function requestServerRenderedTile(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","34","LIFECYCLE","Abort","signal?: AbortSignal;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","37","SERVER","TILE_ENDPOINT","const response = await fetch(input.endpoint ?? DEFAULT_TILE_ENDPOINT, {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","49","LIFECYCLE","abort","if (input.signal?.aborted) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","50","BACKEND","Fallback","return createFallbackResponse(""server-tile-request-aborted"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","50","LIFECYCLE","abort","return createFallbackResponse(""server-tile-request-aborted"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","53","BACKEND","Fallback","return createFallbackResponse("
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","59","SERVER","ServerRender","export async function requestServerRenderedTilesBatch(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","62","LIFECYCLE","Abort","signal?: AbortSignal;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","66","SERVER","TILE_BATCH_ENDPOINT","input.endpoint ?? DEFAULT_TILE_BATCH_ENDPOINT,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\requestServerRenderedTile.ts","81","BACKEND","fallback","fallback: ""tiled-canvas"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileCacheClient.ts","29","LIFECYCLE","Cache","export class ServerTileCacheClient {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileCacheClient.ts","30","LIFECYCLE","Map<","private readonly readyTiles = new Map<string, KnexReadServerTileReadyResponse>();"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","2","SERVER","PdfServerTile","KnexPdfServerTileFallbackReason,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","2","BACKEND","Fallback","KnexPdfServerTileFallbackReason,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","6","BACKEND","Fallback","export type ServerTileFallbackDecision = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","7","SERVER","renderMode: ""server","renderMode: ""server-tiled"" | ""tiled-canvas"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","8","BACKEND","fallback","fallbackUsed: boolean;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","9","SERVER","PdfServerTile","reason?: KnexPdfServerTileFallbackReason | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","9","BACKEND","Fallback","reason?: KnexPdfServerTileFallbackReason | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","12","BACKEND","Fallback","export function resolveServerTileFallbackPolicy(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","16","BACKEND","Fallback","reason?: KnexPdfServerTileFallbackReason | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","16","SERVER","PdfServerTile","reason?: KnexPdfServerTileFallbackReason | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","17","BACKEND","Fallback","}): ServerTileFallbackDecision {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","23","BACKEND","fallback","fallbackUsed: false,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","29","SERVER","renderMode: ""server","renderMode: ""server-tiled"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","30","BACKEND","fallback","fallbackUsed: false,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\serverTileFallbackPolicy.ts","37","BACKEND","fallback","fallbackUsed: true,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","1","SERVER","Controller","import type { KnexPdfRenderPhase } from ""../rendering/RenderQualityController"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","5","LIFECYCLE","Cache","export type KnexReadServerTileCachePolicy ="
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","6","LIFECYCLE","cache","| ""prefer-cache"""
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","37","SCALE","outputScale","outputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","43","LIFECYCLE","cache","cachePolicy?: KnexReadServerTileCachePolicy;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","43","LIFECYCLE","Cache","cachePolicy?: KnexReadServerTileCachePolicy;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","50","LIFECYCLE","cache","cacheKey: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","59","SCALE","outputScale","outputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","62","LIFECYCLE","Cache","fromCache: boolean;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","63","BACKEND","backend","backend: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","67","BACKEND","Fallback","export type KnexReadServerTileFallbackResponse = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","69","BACKEND","fallback","status: ""fallback-required"" | ""error"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","70","BACKEND","fallback","fallback: ""tiled-canvas"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","77","BACKEND","Fallback","| KnexReadServerTileFallbackResponse;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","86","BACKEND","fallback","fallback?: ""tiled-canvas"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","90","SERVER","PdfTile","export type NativePdfTileRendererPageInfo = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","90","BACKEND","Renderer","export type NativePdfTileRendererPageInfo = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","97","SERVER","PdfTileRendererRenderedTile","export type NativePdfTileRendererRenderedTile = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","97","BACKEND","Renderer","export type NativePdfTileRendererRenderedTile = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","105","SERVER","PdfTile","export interface NativePdfTileRenderer {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","105","BACKEND","Renderer","export interface NativePdfTileRenderer {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","106","PDFIUM","pdfium","id: ""pdfium-native"" | ""mupdf"" | ""poppler"" | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","111","SERVER","PdfTile","}): Promise<NativePdfTileRendererPageInfo>;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","111","BACKEND","Renderer","}): Promise<NativePdfTileRendererPageInfo>;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","112","TILES","renderTile","renderTile("
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\ServerTileTypes.ts","114","SERVER","PdfTileRendererRenderedTile","): Promise<NativePdfTileRendererRenderedTile>;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","1","TEXT","SemanticText","import type { KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","1","BACKEND","engine","import type { KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","26","SCALE","outputScale","outputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","29","BACKEND","fallback","function safeNumber(value: number | null | undefined, fallback = 0): number {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","32","BACKEND","fallback",": fallback;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","37","BACKEND","fallback","fallback = 1,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","39","BACKEND","fallback","return Math.max(1, safeNumber(value, fallback));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","44","BACKEND","fallback","fallback = 1,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","46","BACKEND","fallback","return Math.max(0.01, safeNumber(value, fallback));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","51","BACKEND","fallback","fallback = 1,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","53","BACKEND","fallback","return Math.max(0.01, safeNumber(value, fallback));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","101","TEXT","SemanticText","function getBlockRect(block: KnexPdfSemanticTextBlock): KnexPdfRect {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","112","SCALE","outputScale","outputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","114","SCALE","outputScale","const outputScale = positiveScale(input.outputScale, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","114","SCALE","outputScale","const outputScale = positiveScale(input.outputScale, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","117","SCALE","outputScale","x: safeNumber(input.point.x, 0) / outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","118","SCALE","outputScale","y: safeNumber(input.point.y, 0) / outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","124","SCALE","outputScale","outputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","126","SCALE","outputScale","const outputScale = positiveScale(input.outputScale, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","126","SCALE","outputScale","const outputScale = positiveScale(input.outputScale, 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","130","SCALE","outputScale","x: rect.x / outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","187","TEXT","SemanticText","block: KnexPdfSemanticTextBlock;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","190","TEXT","SemanticText","}): KnexPdfSemanticTextBlock {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","207","TEXT","SemanticText","blocks: KnexPdfSemanticTextBlock[];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","210","TEXT","SemanticText","}): KnexPdfSemanticTextBlock[] {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","221","TEXT","SemanticText","blocks: KnexPdfSemanticTextBlock[];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","225","TEXT","SemanticText","}): KnexPdfSemanticTextBlock[] {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\text\TextCoordinateMapper.ts","239","TEXT","SemanticText","blocks: KnexPdfSemanticTextBlock[];"
